ID;NAME;VARIABLE;SRC;VALUE;CURRENCY;REFYEAR
18864084;3I GROUP PLC;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/TGOPY;249;N/A;2024
18864084;3I GROUP PLC;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/TGOPY;3984000000;GBP;2024
18864084;3I GROUP PLC;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/TGOPY;21641000000;GBP;2024
18864084;3I GROUP PLC;WEBSITE;https://financialmodelingprep.com/api/v3/profile/TGOPY;https://www.3i.com;N/A;2024
18864084;3I GROUP PLC;ACTIVITY;https://ai.google.dev/gemini-api;K64;N/A;2024
18876900;BAYER;COUNTRY;https://live.euronext.com/en/product/equities/DE000BAY0017-BGEM/market-information;DE;N/A;2024
18876900;BAYER;EMPLOYEES;https://www.bayer.com/wp-content/uploads/2024/03/BAYER_AR23_E.pdf;99637;N/A;2023
18876900;BAYER;TURNOVER;https://www.bayer.com/wp-content/uploads/2024/03/bayer-annual-report-2023.pdf;50739000000;EUR;2023
18876900;BAYER;ASSETS;https://www.bayer.com/wp-content/uploads/2024/03/bayer-annual-report-2023.pdf#page=201;146043000000;EUR;2023
18876900;BAYER;WEBSITE;https://www.bayer.com/en/;www.bayer.com;N/A;2024
18876900;BAYER;ACTIVITY;https://ai.google.dev/gemini-api;C20;N/A;2024
18877286;AKTIEBOLAGET ELECTROLUX;COUNTRY;https://divvydiary.com/en/electrolux-stock-SE0016589170;SE;N/A;2024
18877286;AKTIEBOLAGET ELECTROLUX;EMPLOYEES;https://www.electroluxgroup.com/en/wp-content/uploads/sites/2/2024/03/Electrolux-Annual-Report-2023.pdf;49027;N/A;2023
18877286;AKTIEBOLAGET ELECTROLUX;TURNOVER;https://www.electroluxgroup.com/en/wp-content/uploads/sites/2/2024/03/Electrolux-Annual-Report-2023.pdf;134451000000;SEK;2023
18877286;AKTIEBOLAGET ELECTROLUX;ASSETS;https://www.electroluxgroup.com/en/wp-content/uploads/sites/2/2024/03/Annual-Report-2023.pdf;124812000000;SEK;2023
18877286;AKTIEBOLAGET ELECTROLUX;WEBSITE;https://www.electroluxgroup.com/en/;www.electroluxgroup.com;N/A;2024
18877286;AKTIEBOLAGET ELECTROLUX;ACTIVITY;https://ai.google.dev/gemini-api;C27;N/A;2024
18886469;VEOLIA ENVIRONNEMENT;COUNTRY;https://live.euronext.com/en/product/equities/FR0000124141-XPAR;FR;N/A;2024
18886469;VEOLIA ENVIRONNEMENT;EMPLOYEES;https://www.veolia.com/sites/g/files/imdjmd436/files/2024-03/Veolia_URD_2023_VF.pdf;213414;N/A;2023
18886469;VEOLIA ENVIRONNEMENT;TURNOVER;https://www.veolia.com/sites/g/files/imdjmd221/files/2024-03/Veolia_URD_2023_VA.pdf;45351000000;EUR;2023
18886469;VEOLIA ENVIRONNEMENT;ASSETS;https://www.veolia.com/sites/g/files/imdjmd446/files/2024-03/Veolia_URD_2023_VF.pdf;47441000000;EUR;2023
18886469;VEOLIA ENVIRONNEMENT;WEBSITE;https://www.veolia.com/en;www.veolia.com;N/A;2024
18886469;VEOLIA ENVIRONNEMENT;ACTIVITY;https://ai.google.dev/gemini-api;E36;N/A;2024
18898974;TUI;COUNTRY;https://live.euronext.com/en/product/equities/DE000TUAG505-MTAH/market-information;DE;N/A;2024
18898974;TUI;EMPLOYEES;https://www.tui.com/fileadmin/content/TUI-Group/investors/reports/TUI_Group_Annual_Report_2023.pdf;54424;N/A;2023
18898974;TUI;TURNOVER;https://www.tuigroup.com/en-en/investors/reports-and-events/annual-report;20664000000;EUR;2023
18898974;TUI;ASSETS;https://www.tui.com/fileadmin/content/IR/reports/TUI_Annual_Report_2023.pdf;17899000000;EUR;2023
18898974;TUI;WEBSITE;https://www.tui.co.uk/;www.tui.co.uk;N/A;2024
18898974;TUI;ACTIVITY;https://ai.google.dev/gemini-api;G47;N/A;2024
18901386;ASSA ABLOY AB;COUNTRY;https://www.boerse-frankfurt.de/equity/assa-abloy-ab;SE;N/A;2024
18901386;ASSA ABLOY AB;EMPLOYEES;https://www.assaabloy.com/group/en/about-us;52000;N/A;2023
18901386;ASSA ABLOY AB;TURNOVER;https://www.assaabloy.com/group/en/about-us/financial-reports;140541000000;SEK;2023
18901386;ASSA ABLOY AB;ASSETS;https://www.assaabloy.com/group/en/investors/financial-reports;114894000000;SEK;2023
18901386;ASSA ABLOY AB;WEBSITE;https://www.assaabloy.com/group/en;www.assaabloy.com;N/A;2024
18901386;ASSA ABLOY AB;ACTIVITY;https://ai.google.dev/gemini-api;C25;N/A;2024
18908258;RANDSTAD NV;COUNTRY;https://live.euronext.com/en/product/equities/NL0000379121-XAMS;NL;N/A;2024
18908258;RANDSTAD NV;EMPLOYEES;https://www.randstad.com/annual-report/2023/performance/;39530;N/A;2023
18908258;RANDSTAD NV;TURNOVER;https://www.randstad.com/annual-report-2023/;27563000000;EUR;2023
18908258;RANDSTAD NV;ASSETS;https://www.randstad.com/global-annual-report-2023/;26398000000;EUR;2023
18908258;RANDSTAD NV;WEBSITE;https://www.randstad.com/;www.randstad.com;N/A;2024
18908258;RANDSTAD NV;ACTIVITY;https://ai.google.dev/gemini-api;N78;N/A;2024
18918108;NV BEKAERT SA;COUNTRY;https://financialmodelingprep.com/api/v3/profile/BEKSF;BE;N/A;2024
18918108;NV BEKAERT SA;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/BEKSF;19456;N/A;2024
18918108;NV BEKAERT SA;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/BEKSF;3957814000;EUR;2024
18918108;NV BEKAERT SA;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/BEKSF;4161887000;EUR;2024
18918108;NV BEKAERT SA;WEBSITE;https://financialmodelingprep.com/api/v3/profile/BEKSF;https://www.bekaert.com;N/A;2024
18918108;NV BEKAERT SA;ACTIVITY;https://ai.google.dev/gemini-api;C24;N/A;2024
18919705;MANPOWERGROUP INC.;COUNTRY;https://financialmodelingprep.com/api/v3/profile/MAN;US;N/A;2024
18919705;MANPOWERGROUP INC.;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/MAN;26700;N/A;2024
18919705;MANPOWERGROUP INC.;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/MAN;17853900000;USD;2024
18919705;MANPOWERGROUP INC.;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/MAN;8201000000;USD;2024
18919705;MANPOWERGROUP INC.;WEBSITE;https://financialmodelingprep.com/api/v3/profile/MAN;https://www.manpowergroup.com;N/A;2024
18919705;MANPOWERGROUP INC.;ACTIVITY;https://ai.google.dev/gemini-api;N78;N/A;2024
18928008;PARAMOUNT GLOBAL;COUNTRY;https://financialmodelingprep.com/api/v3/profile/VIACP;US;N/A;2024
18928008;PARAMOUNT GLOBAL;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/VIACP;22109;N/A;2024
18928008;PARAMOUNT GLOBAL;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/VIACP;29213000000;USD;2024
18928008;PARAMOUNT GLOBAL;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/VIACP;46172000000;USD;2024
18928008;PARAMOUNT GLOBAL;WEBSITE;https://financialmodelingprep.com/api/v3/profile/VIACP;https://www.viacomcbs.com;N/A;2024
18928008;PARAMOUNT GLOBAL;ACTIVITY;https://ai.google.dev/gemini-api;J59;N/A;2024
18930611;GLENCORE PLC;COUNTRY;https://financialmodelingprep.com/api/v3/profile/GLNCY;CH;N/A;2024
18930611;GLENCORE PLC;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/GLNCY;84146;N/A;2024
18930611;GLENCORE PLC;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/GLNCY;230944000000;USD;2024
18930611;GLENCORE PLC;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/GLNCY;130460000000;USD;2024
18930611;GLENCORE PLC;WEBSITE;https://financialmodelingprep.com/api/v3/profile/GLNCY;https://www.glencore.com;N/A;2024
18930611;GLENCORE PLC;ACTIVITY;https://ai.google.dev/gemini-api;C19;N/A;2024
18931004;DEUTSCHE LUFTHANSA;COUNTRY;https://etp.morganstanley.com/fr/en/underlying-details/lha_gy_equity;DE;N/A;2024
18931004;DEUTSCHE LUFTHANSA;EMPLOYEES;https://investor-relations.lufthansagroup.com/fileadmin/downloads/en/annual-reports/lufthansa-ar-2023-e.pdf;109509;N/A;2023
18931004;DEUTSCHE LUFTHANSA;TURNOVER;https://investor-relations.lufthansagroup.com/download/companies/lufthansa/Annual%20Reports/DE0008232125-JA-2023-EQ-E-00.pdf;35442000000;EUR;2023
18931004;DEUTSCHE LUFTHANSA;ASSETS;https://investor-relations.lufthansagroup.com/download/companies/lufthansa/Annual%20Reports/DE0008232125-JA-2023-E-00.pdf;43494000000;EUR;2023
18931004;DEUTSCHE LUFTHANSA;WEBSITE;https://www.lufthansa.com/;www.lufthansa.com;N/A;2024
18931004;DEUTSCHE LUFTHANSA;ACTIVITY;https://ai.google.dev/gemini-api;H51;N/A;2024
18935271;TELEFONAKTIEBOLAGET LM ERICSSON;COUNTRY;https://financialmodelingprep.com/api/v3/profile/ERIXF;SE;N/A;2024
18935271;TELEFONAKTIEBOLAGET LM ERICSSON;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/ERIXF;92866;N/A;2024
18935271;TELEFONAKTIEBOLAGET LM ERICSSON;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/ERIXF;247880000000;SEK;2024
18935271;TELEFONAKTIEBOLAGET LM ERICSSON;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/ERIXF;292374000000;SEK;2024
18935271;TELEFONAKTIEBOLAGET LM ERICSSON;WEBSITE;https://financialmodelingprep.com/api/v3/profile/ERIXF;https://www.ericsson.com;N/A;2024
18935271;TELEFONAKTIEBOLAGET LM ERICSSON;ACTIVITY;https://ai.google.dev/gemini-api;J61;N/A;2024
18940840;ABB LTD;COUNTRY;https://financialmodelingprep.com/api/v3/profile/ABLZF;CH;N/A;2024
18940840;ABB LTD;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/ABLZF;110970;N/A;2024
18940840;ABB LTD;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/ABLZF;32850000000;USD;2024
18940840;ABB LTD;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/ABLZF;40357000000;USD;2024
18940840;ABB LTD;WEBSITE;https://financialmodelingprep.com/api/v3/profile/ABLZF;https://www.global.abb/group/en;N/A;2024
18940840;ABB LTD;ACTIVITY;https://ai.google.dev/gemini-api;C27;N/A;2024
18942704;HP INC.;COUNTRY;https://www.boerse-frankfurt.de/equity/hp-inc?mic=XFRA;US;N/A;2024
18942704;HP INC.;EMPLOYEES;https://www.hp.com/us-en/investor/home.html;58000;N/A;2023
18942704;HP INC.;TURNOVER;https://investor.hp.com/financials/sec-filings/default.aspx;53700000000;USD;2023
18942704;HP INC.;ASSETS;https://investor.hp.com/financials/sec-filings/default.aspx;32499000000;USD;2023
18942704;HP INC.;WEBSITE;https://www.hp.com/us-en/home.html;www.hp.com;N/A;2024
18942704;HP INC.;ACTIVITY;https://ai.google.dev/gemini-api;C26;N/A;2024
18947387;CAPGEMINI;COUNTRY;https://financialmodelingprep.com/api/v3/profile/CGEMY;FR;N/A;2024
18947387;CAPGEMINI;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/CGEMY;341118;N/A;2024
18947387;CAPGEMINI;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/CGEMY;22096000000;EUR;2024
18947387;CAPGEMINI;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/CGEMY;25660000000;EUR;2024
18947387;CAPGEMINI;WEBSITE;https://financialmodelingprep.com/api/v3/profile/CGEMY;https://www.capgemini.com;N/A;2024
18947387;CAPGEMINI;ACTIVITY;https://ai.google.dev/gemini-api;J62;N/A;2024
18953431;MERCK GROUP;COUNTRY;https://live.euronext.com/en/product/equities/DE0006599905-BGEM/market-information;DE;N/A;2024
18953431;MERCK GROUP;EMPLOYEES;https://www.merckgroup.com/en/annual-report/2023/notes-to-the-consolidated-financial-statements/employees.html;62844;N/A;2023
18953431;MERCK GROUP;TURNOVER;https://www.merckgroup.com/en/investors/reports-presentations.html;42229000000;EUR;2023
18953431;MERCK GROUP;ASSETS;https://www.merckgroup.com/content/dam/web/corporate/non-images/company/investors/reports/Merck_AR23.pdf;74374000000;EUR;2023
18953431;MERCK GROUP;WEBSITE;https://www.merckgroup.com/en;www.merckgroup.com;N/A;2024
18953431;MERCK GROUP;ACTIVITY;https://ai.google.dev/gemini-api;C21;N/A;2024
18953450;BPOST;COUNTRY;https://financialmodelingprep.com/api/v3/profile/BPOSY;BE;N/A;2024
18953450;BPOST;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/BPOSY;36527;N/A;2024
18953450;BPOST;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/BPOSY;4328700000;EUR;2024
18953450;BPOST;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/BPOSY;5354400000;EUR;2024
18953450;BPOST;WEBSITE;https://financialmodelingprep.com/api/v3/profile/BPOSY;https://www.bpost.be;N/A;2024
18953450;BPOST;ACTIVITY;https://ai.google.dev/gemini-api;H49;N/A;2024
18957222;SYNLAB;COUNTRY;https://divvydiary.com/en/synlab-stock-DE000A2TSL71;DE;N/A;2024
18957222;SYNLAB;EMPLOYEES;https://www.synlab.com/fileadmin/media/investorrelations/SYNLAB_AR2023_secured.pdf;28000;N/A;2023
18957222;SYNLAB;TURNOVER;https://www.synlab.com/fileadmin/media/investorrelations/financialreports/SYNLAB_Annual_Report_2023.pdf;3251000000;EUR;2023
18957222;SYNLAB;ASSETS;https://www.synlab.com/fileadmin/media/investors/SYNLAB_Annual_Report_2022.pdf;3743000000;EUR;2022
18957222;SYNLAB;WEBSITE;https://synlab.es/;synlab.es;N/A;2024
18957222;SYNLAB;ACTIVITY;https://ai.google.dev/gemini-api;Q86;N/A;2024
18959709;L AIR LIQUIDE;COUNTRY;https://live.euronext.com/en/product/equities/FR0000120073-XPAR;FR;N/A;2024
18959709;L AIR LIQUIDE;EMPLOYEES;https://www.airliquide.com/sites/airliquide.com/files/2024-03/2023-urd-air-liquide.pdf;67944;N/A;2023
18959709;L AIR LIQUIDE;TURNOVER;https://www.airliquide.com/sites/airliquide.com/files/2024-02/air-liquide-annual-report-2023.pdf;27561000000;EUR;2023
18959709;L AIR LIQUIDE;ASSETS;https://www.airliquide.com/sites/airliquide.com/files/2024-03/air-liquide-2023-universal-registration-document.pdf;56834000000;EUR;2023
18959709;L AIR LIQUIDE;WEBSITE;https://www.airliquide.com/;www.airliquide.com;N/A;2024
18959709;L AIR LIQUIDE;ACTIVITY;https://ai.google.dev/gemini-api;C20;N/A;2024
18959832;MOEVE;COUNTRY;https://www.moeveglobal.com/en/investors/ratings-debt-issuances;XS;N/A;2024
18959832;MOEVE;EMPLOYEES;https://www.moeve.com/en/company/;60;N/A;2022
18959832;MOEVE;TURNOVER;;;;
18959832;MOEVE;ASSETS;;;;
18959832;MOEVE;WEBSITE;http://www.moeveglobal.com/en/;www.moeveglobal.com;N/A;2024
18959832;MOEVE;ACTIVITY;https://ai.google.dev/gemini-api;G46;N/A;2024
18967691;GOODYEAR TIRE & RUBBER CO;COUNTRY;https://www.boerse-frankfurt.de/equity/goodyear-tire-rubber-co;US;N/A;2024
18967691;GOODYEAR TIRE & RUBBER CO;EMPLOYEES;;62000;N/A;2019
18967691;GOODYEAR TIRE & RUBBER CO;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/GTPPP;14745000000;USD;2019
18967691;GOODYEAR TIRE & RUBBER CO;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/GTPPP;17185000000;USD;2019
18967691;GOODYEAR TIRE & RUBBER CO;WEBSITE;https://www.goodyear.com/;www.goodyear.com;N/A;2024
18967691;GOODYEAR TIRE & RUBBER CO;ACTIVITY;https://ai.google.dev/gemini-api;C22;N/A;2024
18970979;BROOKFIELD CORPORATION;COUNTRY;https://www.boerse-frankfurt.de/equity/brookfield-corp-cl-a?mic=XFRA;CA;N/A;2024
18970979;BROOKFIELD CORPORATION;EMPLOYEES;https://www.brookfield.com/press-releases/2024/02-08-2024-170000625;230000;N/A;2023
18970979;BROOKFIELD CORPORATION;TURNOVER;https://www.brookfield.com/sites/default/files/2024-02/Brookfield%20Corporation%20Q4%202023%20Shareholders%20Letter.pdf;97888000000;USD;2023
18970979;BROOKFIELD CORPORATION;ASSETS;https://bam.brookfield.com/-/media/Brookfield/Files/Reports-and-Filings/BAM/BAM-Q4-2023-Supplemental-Information.pdf;1034810000000;USD;2023
18970979;BROOKFIELD CORPORATION;WEBSITE;https://bn.brookfield.com/;bn.brookfield.com;N/A;2024
18970979;BROOKFIELD CORPORATION;ACTIVITY;https://ai.google.dev/gemini-api;K64;N/A;2024
18974095;UMICORE;COUNTRY;https://financialmodelingprep.com/api/v3/profile/UMICY;BE;N/A;2024
18974095;UMICORE;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/UMICY;11251;N/A;2024
18974095;UMICORE;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/UMICY;14853700000;EUR;2024
18974095;UMICORE;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/UMICY;9411500000;EUR;2024
18974095;UMICORE;WEBSITE;https://financialmodelingprep.com/api/v3/profile/UMICY;https://www.umicore.com;N/A;2024
18974095;UMICORE;ACTIVITY;https://ai.google.dev/gemini-api;C24;N/A;2024
18976475;KONE;COUNTRY;https://financialmodelingprep.com/api/v3/profile/KNYJY;FI;N/A;2024
18976475;KONE;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/KNYJY;63852;N/A;2024
18976475;KONE;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/KNYJY;11098400000;EUR;2024
18976475;KONE;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/KNYJY;9284300000;EUR;2024
18976475;KONE;WEBSITE;https://financialmodelingprep.com/api/v3/profile/KNYJY;https://www.kone.com;N/A;2024
18976475;KONE;ACTIVITY;https://ai.google.dev/gemini-api;F43;N/A;2024
18980415;MICROSOFT CORPORATION;COUNTRY;https://financialmodelingprep.com/api/v3/profile/MSFT.NE;US;N/A;2024
18980415;MICROSOFT CORPORATION;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/MSFT.NE;228000;N/A;2024
18980415;MICROSOFT CORPORATION;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/MSFT.NE;245122000000;USD;2024
18980415;MICROSOFT CORPORATION;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/MSFT.NE;512163000000;USD;2024
18980415;MICROSOFT CORPORATION;WEBSITE;https://financialmodelingprep.com/api/v3/profile/MSFT.NE;https://www.microsoft.com;N/A;2024
18980415;MICROSOFT CORPORATION;ACTIVITY;https://ai.google.dev/gemini-api;J62;N/A;2024
18981199;GSK PLC;COUNTRY;https://www.boerse-frankfurt.de/equity/gsk-plc-ls-3125?mic=XFRA;GB;N/A;2024
18981199;GSK PLC;EMPLOYEES;https://www.gsk.com/media/11147/annual-report-2023.pdf;70409;N/A;2023
18981199;GSK PLC;TURNOVER;https://www.gsk.com/media/11309/annual-report-2023.pdf;30331000000;GBP;2023
18981199;GSK PLC;ASSETS;https://www.gsk.com/media/11027/annual-report-2023.pdf;84207;GBP;2023
18981199;GSK PLC;WEBSITE;https://www.gsk.com/en-gb/home/;www.gsk.com;N/A;2024
18981199;GSK PLC;ACTIVITY;https://ai.google.dev/gemini-api;C21;N/A;2024
18984365;NOKIA;COUNTRY;https://live.euronext.com/en/product/equities/FI0009000681-XPAR;FI;N/A;2024
18984365;NOKIA;EMPLOYEES;https://www.nokia.com/system/files/2024-01/nokia_corporation_financial_report_2023.pdf;86754;N/A;2023
18984365;NOKIA;TURNOVER;https://www.nokia.com/system/files/2024-01/nokia-corporation-financial-report-2023.pdf;22202000000;EUR;2023
18984365;NOKIA;ASSETS;https://www.nokia.com/system/files/2024-01/nokia-corporation-financial-report-2023.pdf;46131;EUR;2023
18984365;NOKIA;WEBSITE;https://www.nokia.com/;www.nokia.com;N/A;2024
18984365;NOKIA;ACTIVITY;https://ai.google.dev/gemini-api;J62;N/A;2024
18984744;MONDELEZ INTERNATIONAL INC.;COUNTRY;https://www.boerse-frankfurt.de/equity/mondelez-international-inc;US;N/A;2024
18984744;MONDELEZ INTERNATIONAL INC.;EMPLOYEES;https://www.mondelezinternational.com/newsroom/news/2024/mondelez-international-reports-q4-and-full-year-2023-results;91000;N/A;2023
18984744;MONDELEZ INTERNATIONAL INC.;TURNOVER;https://www.mondelezinternational.com/investors/financial-information/annual-reports;36016000000;USD;2023
18984744;MONDELEZ INTERNATIONAL INC.;ASSETS;https://www.sec.gov/Archives/edgar/data/1103982/000110398224000014/mdlz-20231231.htm;97410000000;USD;2023
18984744;MONDELEZ INTERNATIONAL INC.;WEBSITE;https://www.mondelezinternational.com/;www.mondelezinternational.com;N/A;2024
18984744;MONDELEZ INTERNATIONAL INC.;ACTIVITY;https://ai.google.dev/gemini-api;C10;N/A;2024
18986164;TELEFONICA;COUNTRY;https://live.euronext.com/en/product/equities/ES0178430E18-BGEM;ES;N/A;2024
18986164;TELEFONICA;EMPLOYEES;https://www.telefonica.com/en/wp-content/uploads/sites/5/2024/02/Telefonica_AR23_ENG.pdf;103639;N/A;2023
18986164;TELEFONICA;TURNOVER;https://www.telefonica.com/en/wp-content/uploads/sites/5/2024/02/Telefonica_Results_Presentation_FY23_vFinal.pdf;40652000000;EUR;2023
18986164;TELEFONICA;ASSETS;https://www.telefonica.com/en/wp-content/uploads/sites/5/2023/02/Telefonica_AR_2022_ENG.pdf;124772000000;EUR;2022
18986164;TELEFONICA;WEBSITE;https://www.telefonica.com/en/;www.telefonica.com;N/A;2024
18986164;TELEFONICA;ACTIVITY;https://ai.google.dev/gemini-api;F42;N/A;2024
18987927;ENI S P A;COUNTRY;https://live.euronext.com/en/product/equities/IT0003132476-MTAA;IT;N/A;2024
18987927;ENI S P A;EMPLOYEES;https://www.eni.com/static/documents/eng/documents/publications/annual-report/2023/Eni_Annual_Report_2023.pdf;31647;N/A;2023
18987927;ENI S P A;TURNOVER;https://www.eni.com/static/documents/eng/reports/annual-reports/2023/Eni_Annual_Report_2023.pdf;93651000000;EUR;2023
18987927;ENI S P A;ASSETS;https://www.eni.com/assets/documents/eng/reports/2023/Annual-Report-2023.pdf;134744000000;EUR;2023
18987927;ENI S P A;WEBSITE;https://www.eni.com/en-IT/home.html;www.eni.com;N/A;2024
18987927;ENI S P A;ACTIVITY;https://ai.google.dev/gemini-api;B06;N/A;2024
18988574;ARCELORMITTAL;COUNTRY;https://live.euronext.com/en/product/equities/LU1598757687-XAMS;LU;N/A;2024
18988574;ARCELORMITTAL;EMPLOYEES;https://corporate.arcelormittal.com/wp-content/uploads/2024/02/ArcelorMittal-2023-Annual-Report.pdf;158000;N/A;2023
18988574;ARCELORMITTAL;TURNOVER;https://corporate.arcelormittal.com/media/4q44w22h/arcelormittal-annual-report-2023.pdf;68275000000;USD;2023
18988574;ARCELORMITTAL;ASSETS;https://corporate.arcelormittal.com/-/media/project/corporate/investors/financial-reports/2023/arcelormittal-annual-report-2023.pdf;74242000000;USD;2023
18988574;ARCELORMITTAL;WEBSITE;https://corporate.arcelormittal.com/;corporate.arcelormittal.com;N/A;2024
18988574;ARCELORMITTAL;ACTIVITY;https://ai.google.dev/gemini-api;C24;N/A;2024
18990015;HEIDELBERGCEMENT;COUNTRY;https://financialmodelingprep.com/api/v3/profile/HLBZF;DE;N/A;2024
18990015;HEIDELBERGCEMENT;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/HLBZF;50692;N/A;2024
18990015;HEIDELBERGCEMENT;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/HLBZF;21156400000;EUR;2024
18990015;HEIDELBERGCEMENT;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/HLBZF;37301700000;EUR;2024
18990015;HEIDELBERGCEMENT;WEBSITE;https://financialmodelingprep.com/api/v3/profile/HLBZF;https://www.heidelbergcement.com;N/A;2024
18990015;HEIDELBERGCEMENT;ACTIVITY;https://ai.google.dev/gemini-api;C23;N/A;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);COUNTRY;https://www.boerse-frankfurt.de/equity/ibm-corp?mic=XFRA;US;N/A;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);EMPLOYEES;https://www.ibm.com/annualreport/2023/assets/downloads/IBM_Annual_Report_2023.pdf;305000;N/A;2023
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);TURNOVER;https://www.ibm.com/annualreport/2023/;60547000000;USD;2023
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);ASSETS;https://www.sec.gov/Archives/edgar/data/51143/000155837024003863/ibm-20231231x10k.htm;161029000000;USD;2023
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);WEBSITE;https://www.ibm.com/;www.ibm.com;N/A;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);ACTIVITY;https://ai.google.dev/gemini-api;J62;N/A;2024
18997891;MEDTRONIC PLC;COUNTRY;https://financialmodelingprep.com/api/v3/profile/MDT;IE;N/A;2024
18997891;MEDTRONIC PLC;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/MDT;95000;N/A;2024
18997891;MEDTRONIC PLC;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/MDT;32364000000;USD;2024
18997891;MEDTRONIC PLC;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/MDT;89981000000;USD;2024
18997891;MEDTRONIC PLC;WEBSITE;https://financialmodelingprep.com/api/v3/profile/MDT;https://www.medtronic.com;N/A;2024
18997891;MEDTRONIC PLC;ACTIVITY;https://ai.google.dev/gemini-api;C26;N/A;2024
19004631;NESTLE S.A.;COUNTRY;https://divvydiary.com/en/nestle-stock-CH0038863350;CH;N/A;2024
19004631;NESTLE S.A.;EMPLOYEES;https://www.nestle.com/sites/default/files/2024-02/2023-Full-Year-Results-EN.pdf;276000;N/A;2023
19004631;NESTLE S.A.;TURNOVER;https://www.nestle.com/investors/annual-report;93000000000;CHF;2023
19004631;NESTLE S.A.;ASSETS;https://www.nestle.com/sites/default/files/2024-02/2023-full-year-results-en.pdf#page=70;146541000000;CHF;2023
19004631;NESTLE S.A.;WEBSITE;https://www.nestle.com/;www.nestle.com;N/A;2024
19004631;NESTLE S.A.;ACTIVITY;https://ai.google.dev/gemini-api;C10;N/A;2024
19011564;SODIM;COUNTRY;https://live.euronext.com/en/product/equities/PTSEM0AM0004-XLIS/company-information;PT;N/A;2024
19011564;SODIM;EMPLOYEES;;;N/A;
19011564;SODIM;TURNOVER;;;;
19011564;SODIM;ASSETS;https://www.sodim.fr/wp-content/uploads/2023/07/SODIM_RA_2022_compressed.pdf;229000000;EUR;2022
19011564;SODIM;WEBSITE;;/search?num=3;N/A;2024
19011564;SODIM;ACTIVITY;https://ai.google.dev/gemini-api;G46;N/A;2024
19013259;META PLATFORMS INC.;COUNTRY;https://live.euronext.com/en/product/equities/US30303M1027-MTAH/market-information;US;N/A;2024
19013259;META PLATFORMS INC.;EMPLOYEES;https://www.sec.gov/Archives/edgar/data/1326801/000132680124000010/meta-20231231.htm;71970;N/A;2023
19013259;META PLATFORMS INC.;TURNOVER;https://s1.q4cdn.com/806091659/files/doc_financials/2023/ar/META-2023-Annual-Report.pdf;134900000000;USD;2023
